Business Type,Business Name,Location Address Line 1,Location Address Line 2,Location City,Location State,Location Zip,Location County,VoicePhone,EmailAddress,RPLastName,RPFirstName,RPMiddleName,RPSuffix,RPEmail,Dispenses Naloxone,CredentialStatus,CredentialStatusReason,License Number,Subcategory Code,Location Address Line 3,LocationLat,LocationLong,MailingAddressLine1,MailingAddressLine2,MailingAddressLine3,MailingCity,MailingState,MailingZip,FaxPhone,License Prefix,Ohio Drug Category,Business Type,PracticeTypeDescription,DateofFirstLicensure,EffectiveDate,ExpirationDate,LegalFiles,RPCredentialTypePrefix,FacilityID,StateID,Abbreviation,MedicareID,MedicaidID,ClosedDate,LicensedBedTotal,OpenDate,BedEffectiveDate,CertifiedBedTotal,SortOrder,HC_Name,HC_Phone,HC_Email,MD_Name,MD_Phone,MD_Email,AD_Name,AD_Phone,AD_Email,EHD_Name,EHD_Phone,EHD_Email,ND_Name,ND_Phone,ND_Email,VS_Name,VS_Phone,VS_Email,FO_Name,FO_Phone,FO_Email,PIO_Name,PIO_Phone,PIO_Email,EPI_Name,EPI_Phone,EPI_Email,ERC_Name,ERC_Phone,ERC_Email,AHC_Name,AHC_Phone,AHC_Email,DHC_Name,DHC_Phone,DHC_Email,DR_Name,DR_Phone,DR_Email,AC_Name,AC_Phone,AC_Email,HE_Name,HE_Phone,HE_Email,Population,LHDId,Business Type Category  ,Hospital Type ,NATCEP Type ,LHDType,LHDCountyCity,LHDStatus,LHDDistrict,ContractingWith,Website,BusinessTypeCategoryDesc,HospitalTypeDesc,NATCEPTypeDesc,Data Source,CombinedWith,LHDIdOld,Active Facility
Surgery,"NORWOOD ENDOSCOPY CENTER, LLC",4746 Montgomery Rd Ste 100, STE 100,Norwood,OH,45212,Hamilton,(513) 731-5600,jlyall@ohiogi.com,Cronley,Kevin,Michael,,kevin.cronley@gmail.com,FALSE,Active,,22587350,,,39.162766,-84.454919,4746 MONTGOMERY RD., STE 100,,NORWOOD,OH,45212,(513) 731-5666,CL,Clinic - Category 3,AS ,Limited Liability Company,2/3/16,4/1/19,3/31/21,No,,,,,,,,,,,,1018274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,Ambulatory Surgical Facility (ASF/ASP),,,PharmacyBoard,,,TRUE
NursingAssisted,ARCHBISHOP LEIBOLD HOME,476 RIDDLE ROAD,,CINCINNATI,OH,45220,HAMILTON,(513)281-8001,admcincinnati@littlesistersofthepoor.org,,,,,,FALSE,ACTIVE,,OH00051,,,39.135752,-84.523429,,,,,,,(513) 281-0756,,,21,,,,,,,OH00051,1281N,SNF/NF,366316,358527,,58,,7/1/05,58,2001692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,Nursing Home (Certified and Licensed),,,OHAL,,,TRUE
MedicalFacility,CINCINNATI EYE INSTITUTE,4760 Red Bank Expy Ste 108,,Cincinnati,OH,45227,Hamilton,(513) 569-3741,tknight@cincinnatieye.com,ARAR,HISHAM,H.,MD,,FALSE,Active,,22552200,,,39.157494,-84.406113,1945 CEI DRIVE,,,CINCINNATI,OH,45242,(513) 531-0715,CL,Clinic - Category 2,CL ,Limited Liability Company,11/13/15,4/1/19,3/31/21,No,,,,,,,,,,,,1004796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,Clinic,,,PharmacyBoard,,,TRUE
PainManagement,PAIN SPECIALISTS OF CINCINNATI,4760 Red Bank Expy Ste 226, SUITE 226,Cincinnati,OH,45227,Hamilton,(513) 922-2204,sgrubb@paincincinnati.com,Tayeb,Zeeshan,Khalick,,zeetayeb@hotmail.com,FALSE,Active,,22880150,,,39.157494,-84.406113,4760 REDBANK EXPRESSWAY, SUITE 226,,CINCINNATI,OH,45227,(513) 922-2009,STP,Pain Management Clinic - Category 3,PMC ,Limited Liability Company,7/25/18,4/1/19,3/31/21,No,,,,,,,,,,,,1019932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,,,,,,,,,Pain Management Clinic,,,PharmacyBoard,,,TRUE
HospitalsGeneral,THE JEWISH HOSPITAL,4777 E Galbraith Rd,,Cincinnati,OH,45236,Hamilton,(513) 686-5060,ejbradshaw@mercy.com,BRADSHAW,EZRA,JOHN,,ezrajbradshaw@gmail.com,TRUE,Active,,21047300,,,39.206629,-84.380355,4777 E. GALBRAITH ROAD,,,CINCINNATI,OH,45236,(513) 686-5036,PMY,Pharmacy - Category 3,HS ,Company,12/30/97,4/1/19,3/31/21,No,,,,,,,,,,,,1025450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,Hospital,,,PharmacyBoard,,,TRUE
MedicalFacility,TRIHEALTH OCCUPATIONAL MEDICINE NORWOOD,4805 Montgomery Rd,,Cincinnati,OH,45212,Hamilton,513-731-3399,carol_macejko@trihealth.com,LE,CHUC,,,,FALSE,Active,,20516200,,,39.163804,-84.454703,4805 MONTGOMERY ROAD,,,CINCINNATI,OH,45212,(513) 731-2882,CL,Clinic - Category 2,CL ,Corporation,8/12/87,4/1/19,3/31/21,No,,,,,,,,,,,,1026308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,Clinic,,,PharmacyBoard,,,TRUE
Surgery,THE CHRIST HOSPITAL,4850 RED BANK EXPRESSWAY,,CINCINNATI,OH,45227,HAMILTON,(513)272-3448,sherry.wiles@thechristhospital.com,,,,,,FALSE,ACTIVE,,OHL03238,,,39.15858,-84.405731,,,,,,,(513) 272-3449,,,L61,,,,,,,OHL03238,0641AS,SL-AS,,310538525,,5,8/23/01,8/23/02,0,2025223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,Ambulatory Surgical Facility (ASF/ASP),,,OHAL,,,TRUE
Hospice,"COMFORTBROOK HOSPICE, LLC",4850 SMITH ROAD,,CINCINNATI,OH,45212,HAMILTON,(513)458-5545,aschnatz@ghospice.com,,,,,,FALSE,ACTIVE,,OHL42053,,,39.162706,-84.454169,,,,,,,          ,,,L31,,,,,,,OHL42053,0250HSP,SL-HOS,,,,,9/27/17,,,2005817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,Hospice,,,OHAL,,,TRUE
NursingAssisted,"BABSON SENIOR CARE, LLC",4855 BABSON PLACE,,CINCINNATI,OH,45227,HAMILTON,(513)561-9100,clang@seniorlifestyle.com,,,,,,FALSE,ACTIVE,,OHL41254,,,39.159649,-84.408237,,,,,,,(513) 561-0216,,,L12,,,,,,,OHL41254,2548R,SL-R,,,,212,8/19/09,8/19/09,0,2002264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,,,,,,,,,Residential Care Facility,,,OHAL,,,TRUE
NursingAssisted,INDIANSPRING HEALTH CARE CENTER LLC,4900 BABSON PLACE,,CINCINNATI,OH,45227,HAMILTON,(513)561-2600,sarag@carespring.com,,,,,,FALSE,ACTIVE,,OHL41253,,,39.1584,-84.3774,,,,,,,(513) 562-2601,,,L11,,,,,,,OHL41253,2547N,SL-NH,,,,144,11/3/09,11/3/09,0,2012419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,,,,,,,,,Nursing Home (Licensed Only),,,OHAL,,,TRUE
NursingAssisted,BLUE ASH HEALTHCARE LLC,4900 COOPER ROAD,,CINCINNATI,OH,45242,HAMILTON,(513)793-3362,pbergsten@hillstonehc.com,,,,,,FALSE,ACTIVE,,OHL01727,,,39.230528,-84.374519,,,,,,,(513) 985-2844,,,L11,,,,,,,OHL01727,1395N,SL-NH,,,,64,5/1/69,4/30/13,0,2002960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,,,,,,,,,Nursing Home (Licensed Only),,,OHAL,,,TRUE
UrgentCare,DELHI URGENT CARE,4900 Delhi Rd,,Cincinnati,OH,45238,Hamilton,(513) 847-6778,beechmonturgentcare@gmail.com,GUPTA,CHETAN,,,,FALSE,Active,,22785250,,,39.09544,-84.606196,4900 DELHI AVENUE,,,CINCINNATI,OH,45238,(513) 847-6791,CL,Clinic - Category 3,UR ,Corporation,8/3/17,4/1/19,3/31/21,No,,,,,,,,,,,,1007541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,,,,,,,,,Urgent Care,,,PharmacyBoard,,,TRUE
MedicalFacility,EMERY OLECHEMICALS LLC,4900 Este Ave Bldg 13-B," BLDG 13-B, ATTN:NURSE",Cincinnati,OH,45232,Hamilton,513-977-2131,kelly_adkins@trihealth.com,Henke,Timothy,James,,thenke@cinci.rr.com,FALSE,Active,,22128300,,,39.179824,-84.508334,4900 ESTE AVE.," BLDG 13-B, ATTN:NURSE",,CINCINNATI,OH,45232-1419,,FCY,Facility - LIMITED Category 3,FA ,Limited Liability Company,5/18/11,4/1/19,3/31/21,No,,,,,,,,,,,,1008569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,,,,,,,,,First Aid Dept,,,PharmacyBoard,,,TRUE
HospitalsGeneral,Encompass Health Rehabilitation Hospital of Cincinnati at Norwood,4953 Section Ave,,Cincinnati,OH,45212,Hamilton,513-460-1459,joseph.walsh@healthsouth.com,SHEPPARD,MELISSA,HUCKLEBY,RPH,mhbip@mac.com,FALSE,Active,,22574500,,,39.166988,-84.460082,4953 SECTION AVENUE,,,CINCINNATI,OH,45212,,PMY,Pharmacy - Category 3,HS ,Limited Liability Company,1/15/16,2/21/19,3/31/21,No,,,,,,,,,,,,1008593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,Hospital,,,PharmacyBoard,,,TRUE
MedicalFacility,TALBERT HOUSE,4968 Glenway Ave,,Cincinnati,OH,45238,Hamilton,(513) 751-7747,karla.wilson@talberthouse.org,PELNICK,CORY,L.,MD,,FALSE,Active,,22229850,,,39.120657,-84.600501,4968 GLENWAY AVENUE,,,CINCINNATI,OH,45238,,CL,Clinic - Category 3,CL ,Corporation,7/2/12,4/1/19,3/31/21,No,,,,,,,,,,,,1025054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,Clinic,,,PharmacyBoard,,,TRUE
MedicalFacility,CROSSROAD HEALTH CENTER,5 E Liberty St,,Cincinnati,OH,45202,Hamilton,(513) 381-2247,bethpl@crossrd.org,O'DEA,CHRISTY,,,,FALSE,Active,,20712800,,,39.112704,-84.515812,5 EAST LIBERTY,,,CINCINNATI,OH,45202,(513) 381-2256,CL,Clinic - Category 2,CL ,Company,10/26/92,4/1/19,3/31/21,No,,,,,,,,,,,,1006594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,Clinic,,,PharmacyBoard,,,TRUE
UrgentCare,TRI-STATE URGENT CARE,5002 Ridge Ave,,Cincinnati,OH,45209,Hamilton,(513) 531-1505,tristateuc@yahoo.com,KEMPER,JAMES,MITCHELL,DO,,FALSE,Active,,21392750,,,39.163732,-84.422242,5002 RIDGE AVENUE,,,CINCINNATI,OH,45209,(513) 531-7116,CL,Clinic - Category 3,UR ,Limited Liability Company,7/25/03,4/1/19,3/31/21,No,,,,,,,,,,,,1026244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,,,,,,,,,Urgent Care,,,PharmacyBoard,,,TRUE
UrgentCare,COLERAIN URGENT CARE,5002 Ridge Ave # 9,,Cincinnati,OH,45209,Hamilton,(513) 377-7860,cucmidtown@gmail.com,Brijawi,Bashar,,,brijawib@yahoo.com,FALSE,Active,,262000386,,,39.163732,-84.422242,5002 Ridge Ave # 9,,,Cincinnati,OH,45209-1037,(513) 442-2156,CL,Clinic - Category 3,UR ,Limited Liability Company,10/8/19,10/8/19,3/31/21,No,,,,,,,,,,,,1005582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,,,,,,,,,Urgent Care,,,PharmacyBoard,,,TRUE
Surgery,SUMMIT SURGICAL CENTER,501 E Business Way,,Cincinnati,OH,45241,Hamilton,(513) 967-6341,dwinter@beaconortho.com,Cha,Peter,Shin,,pcha@beaconortho.com,FALSE,Active,,21370850,,,39.285276,-84.365746,501 E. BUSINESS WAY,,,CINCINNATI,OH,45241,(513) 354-3707,CL,Clinic - Category 3,AS ,Company,4/8/03,7/2/19,3/31/21,No,,,,,,,,,,,,1024833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,Ambulatory Surgical Facility (ASF/ASP),,,PharmacyBoard,,,TRUE
MedicalFacility,"ONCOLOGY HEMATOLOGY CARE, INC.",5053 Wooster Rd,,Cincinnati,OH,45226,Hamilton,(513) 751-2273,ohccredentialing@usoncology.com,BROUN,EDWARD,R.,MD,,FALSE,Active,,21949600,,,39.121867,-84.41073,Attn:  Credentialing 5053 Wooster Rd.,,,Cincinnati,OH,45226,(513) 751-1848,CL,Clinic - Category 2,CL ,Corporation,4/9/09,4/1/19,3/31/21,No,,,,,,,,,,,,1019450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,Clinic,,,PharmacyBoard,,,TRUE
MedicalFacility,THE LITTLE CLINIC OF OHIO LLC,5080 Delhi Rd,,Cincinnati,OH,45238,Hamilton,(502) 810-4146,bstewart@thelittleclinic.com,RIGGS,THERESA,GALE,,triggs17@gmail.com,FALSE,Active,,22225200,,,39.095097,-84.612411,2620 ELM HILL PIKE,,,NASHVILLE,TN,37214,,CL,Clinic - Category 2,CL ,Limited Liability Company,6/27/12,4/1/19,3/31/21,No,,,,,,,,,,,,1025555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,Clinic,,,PharmacyBoard,,,TRUE
NursingAssisted,PEREGRINE HEALTH SERVICES OF CINCINNATI LLC,510 OAK STREET,,CINCINNATI,OH,45219,HAMILTON,(513)751-0880,rgriggs@ltcoh.com,,,,,,FALSE,ACTIVE,,OHL01747,,,39.130763,-84.499633,,,,,,,(513) 751-0882,,,L11,,,,,,,OHL01747,1570N,SL-NH,,,,130,1/1/66,12/20/18,0,2020251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,,,,,,,,,Nursing Home (Licensed Only),,,OHAL,,,TRUE
SubstanceHelp,COVEDALE TREATMENT SERVICES,5122 Glencrossing Way,,Cincinnati,OH,45238,Hamilton,(859) 414-1761,rob.pleiman@pinnacletreatment.com,Srivastava,Puja,,,,FALSE,Active,,22813900,,,39.130136,-84.614407,5122 GLENCROSSING WAY,,,CINCINNATI,OH,45238,,STP,Opioid Treatment Program - Category 3,OTP ,Limited Liability Company,9/28/17,4/1/19,3/31/21,No,,,,,,,,,,,,1006510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,,,,,,,,,Out Patient Treatment-Buprenorphine,,,PharmacyBoard,,,TRUE
NursingAssisted,"CSL CINCINNATI, LLC",5156 NORTH BEND CROSSING,,CINCINNATI,OH,45247,HAMILTON,(513)661-4100,abell@capitalseniorliving.net,,,,,,FALSE,ACTIVE,,OHL41291,,,39.187202,-84.607741,,,,,,,(513) 661-4212,,,L12,,,,,,,OHL41291,2552R,SL-R,,,,146,9/9/09,10/1/15,0,2006669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,,,,,,,,,Residential Care Facility,,,OHAL,,,TRUE
MedicalFacility,PROCTER & GAMBLE CINCINNATI PLANT,5201 SPRING GROVE AVENUE HEALTH SERVICES,,CINCINNATI,OH,45217,Hamilton,(513) 206-2413,neidhart.dl@pg.com,LIKE,ANNE,C.,,,FALSE,Active,,20518750,,,,,5201 SPRING GROVE AVENUE HEALTH SERVICES,,,CINCINNATI,OH,45217,(513) 457-8061,FCY,Facility - LIMITED Category 2,FA ,Corporation,10/26/87,4/1/19,3/31/21,No,,,,,,,,,,,,1021259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,,,,,,,,,First Aid Dept,,,PharmacyBoard,,,TRUE
UrgentCare,Whole Health Medical Group Ohio Professional Corporation,5204 Spring Grove Ave,,Cincinnati,OH,45217,Hamilton,(615) 468-5507,licensing@premisehealth.com,Seth,Kimberly,Jo,,kseth.aultworks@gmail.com,FALSE,Active,,260000657,,,39.171719,-84.505514,5500 Maryland Way Ste 120,,,Brentwood,TN,37027-4993,(513) 482-8175,CL,Clinic - Category 2,UR ,Corporation,9/3/19,9/3/19,3/31/21,No,,,,,,,,,,,,1028958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,,,,,,,,,Urgent Care,,,PharmacyBoard,,,TRUE
MedicalFacility,CENTRAL COMMUNITY HEALTH BOARD OF HAMILTON COUNTY,522 Maxwell Ave,,Cincinnati,OH,45219,Hamilton,(513) 559-2072,jsilvani@cchbinc.com,COOPER,EMMETT,,,,FALSE,Active,,21986400,,,39.13358,-84.499201,522 MAXWELL AVENUE,,,CINCINNATI,OH,45219,(513) 559-2077,CL,Clinic - Category 3,CL ,Corporation,10/20/09,5/7/19,3/31/21,No,,,,,,,,,,,,1004222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,Clinic,,,PharmacyBoard,,,TRUE
MedicalFacility,"EYE CARE ASSOCIATES OF GREATER CINCINNATI, INC",5240 E Galbraith Rd Ste B,,Cincinnati,OH,45236,Hamilton,(513) 745-9787,matt.walsh@apexeye.com,KLUGO,KAREN,L.,MD,,FALSE,Active,,22229600,,,39.206527,-84.377011,5240 E. GALBRAITH RD. STE B,,,CINCINNATI,OH,45236,(513) 745-9789,CL,Clinic - Category 2,CL ,Corporation,7/3/12,8/26/19,3/31/21,No,,,,,,,,,,,,1008874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,Clinic,,,PharmacyBoard,,,TRUE
MedicalFacility,"WINTON HILLS MED & HLTH CTR., INC.",5275 Winneste Ave,,Cincinnati,OH,45232,Hamilton,(513) 233-7100,ruthettat@winmedinc.org,GREEN,LISA,L.,MD,,FALSE,Active,,20263950,,,39.18609,-84.514878,1019 Linn Street,,,CINCINNATI,OH,45203,(513) 242-1539,CL,Clinic - Category 3,CL ,Corporation,12/13/84,4/1/19,3/31/21,No,,,,,,,,,,,,1029103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,Clinic,,,PharmacyBoard,,,TRUE
MedicalFacility,"PROCTER & GAMBLE CO., THE VIBRANT LIVING HEALTH CENTER",5299 Spring Grove Ave,,Cincinnati,OH,45217,Hamilton,513-885-5436,stout.r@pg.com,STANDRIDGE,JEREMY,SHAWN,,,FALSE,Active,,20541400,,,39.173095,-84.502315,ONE PROCTER AND GAMBLE PLAZA, C-1,,CINCINNATI,OH,45202,(513) 277-7045,FCY,Facility - LIMITED Category 2,FA ,Company,4/29/88,4/1/19,3/31/21,No,,,,,,,,,,,,1021261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,,,,,,,,,First Aid Dept,,,PharmacyBoard,,,TRUE
Hospice,HOSPICE OF CINCINNATI WEST INPATIENT CENTER INPATIENT CENTER,5343 Hamilton Ave,,Cincinnati,OH,45224,Hamilton,(513) 706-9306,michael_hadaway@trihealth.com,HADAWAY,MICHAEL,THOMAS,RPH,michael_hadaway@trihealth.com,FALSE,Active,,21351100,,,39.187515,-84.545336,5343 HAMILTON AVE,,,CINCINNATI,OH,45224,,FCY,Facility - Category 3,HC ,Corporation,2/7/07,4/1/19,3/31/21,No,,,,,,,,,,,,1012103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,Hospice,,,PharmacyBoard,,,TRUE
NursingAssisted,TWIN TOWERS,5343 HAMILTON AVENUE,,CINCINNATI,OH,45224,HAMILTON,(513)853-2919,Brittany.Leek@lec.org,,,,,,FALSE,ACTIVE,,OH00918,,,39.187508,-84.54534,,,,,,,(513) 719-3522,,,21,,,,,,,OH00918,1027N,SNF/NF,366023,493434,,116,,7/1/15,101,2026629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,Nursing Home (Certified and Licensed),,,OHAL,,,TRUE
Surgery,"TRIHEALTH HOSPITAL, INC","538 OAK STREET, SUITE 100",,CINCINNATI,OH,45219,HAMILTON,(513)853-6420,kelvin_hanger@trihealth.com,,,,,,FALSE,ACTIVE,,OHL02099,,,39.130671,-84.499226,,,,,,,(513) 961-7742,,,L61,,,,,,,OHL02099,0510AS,SL-AS,,,,3,11/3/98,11/3/98,0,2026302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,Ambulatory Surgical Facility (ASF/ASP),,,OHAL,,,TRUE
PhysicalTherapy,GENESIS ELDERCARE REHABILITATION SERVICES INC,5435 KENWOOD DRIVE,,CINCINNATI,OH,45227,HAMILTON,(513)271-1370,,,,,,,FALSE,ACTIVE,,OH05692,,,39.166022,-84.386348,,,,,,,          ,,,81,,,,,,,OH05692,,OPT-SP,366763,,,,6/22/15,,,2010140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,,,,,,,,,Outpatient Physical Therapy/Speech Pathology Services,,,OHAL,,,TRUE
NursingAssisted,"SENIOR STAR TENANT KENWOOD, LLC",5435 KENWOOD ROAD,,CINCINNATI,OH,45227,HAMILTON,(513)561-9300,dnicol@seniorstar.com,,,,,,FALSE,ACTIVE,,OHL41517,,,39.166022,-84.386348,,,,,,,(513) 561-1933,,,L15,,,,,,,OHL41517,2582N,SLO-NH,,,,14,4/13/12,4/13/12,0,2023384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,,,,,,,,,Nursing Home (Licensed Only),,,OHAL,,,TRUE
NursingAssisted,"SENIOR STAR TENANT KENWOOD, LLC",5445 KENWOOD ROAD,,CINCINNATI,OH,45227,HAMILTON,(513)561-9300,dnicol@seniorstar.com,,,,,,FALSE,ACTIVE,,OHL41383,,,39.166122,-84.38615,,,,,,,(513) 561-1933,,,L12,,,,,,,OHL41383,2567R,SL-R,,,,100,5/12/10,10/10/15,0,2023383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,,,,,,,,,Residential Care Facility,,,OHAL,,,TRUE
PhysicalTherapy,NOVA CARE OUTPATIENT REHABILITATION,5500 Harrison Ave Ste I, STE I,Cincinnati,OH,45248,Hamilton,(513) 475-8690,ahusarchik@hq.novacare.com,COLOSIMO,ANGELO,J.,MD,,FALSE,Active,,21178500,,,39.164459,-84.630292,5500 HARRISON AVENUE, STE I,,CINCINNATI,OH,45248,,FCY,Facility - LIMITED Category 2,PT ,Company,4/12/00,4/1/19,3/31/21,No,,,,,,,,,,,,1018283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,,,,,,,,,Physical Therapy,,,PharmacyBoard,,,TRUE
HospitalsGeneral,BLUERIDGE VISTA HEALTH AND WELLNESS,5500 Verulam Ave,,Cincinnati,OH,45213,Hamilton,(513) 841-3057,jwhitson@blueridgevista.com,WHITSON,JEROME,ANTHONY,PharmD,whitson.jerry@gmail.com,FALSE,Active,,22588600,,,39.173762,-84.430426,5500 VERULAM,,,CINCINNATI,OH,45213,(614) 896-2162,PMY,Pharmacy - Category 3,HS ,Limited Liability Company,2/5/16,4/1/19,3/31/21,No,,,,,,,,,,,,1002976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,Hospital,,,PharmacyBoard,,,TRUE
HospitalsPsych,CV OPERATING CO LLC,5500 VERULAM AVENUE,,CINCINNATI,OH,45213,HAMILTON,(513)841-3011,irosedale@newvistahealth.com,,,,,,FALSE,ACTIVE,,OH05846,,,39.173529,-84.430445,,,,,,,(513) 841-3041,,,12,,,,,,,OH05846,1529AHR,HOSP-PSY,364057,227017,,,3/30/17,,,2006797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,,,,,,,,Hospital,,,OHAL,,,TRUE
NursingAssisted,PLEASANT RIDGE CARE CENTER INC,5501 VERULAM AVENUE,,CINCINNATI,OH,45213,HAMILTON,(513)631-1310,mnorris@premierhcm.com,,,,,,FALSE,ACTIVE,,OHL01742,,,39.174391,-84.430716,,,,,,,(513) 631-1328,,,L11,,,,,,,OHL01742,1564N,SL-NH,,,,99,1/1/74,8/8/06,0,2020809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,,,,,,,,,Nursing Home (Licensed Only),,,OHAL,,,TRUE
UrgentCare,BRIDGETOWN URGENT CARE,5505 Harrison Ave,,Cincinnati,OH,45248,Hamilton,(513) 847-6778,beechmonturgentcare@gmail.com,GUPTA,CHETAN,,,,FALSE,Active,,22852300,,,39.164211,-84.630445,5505 HARRISON AVENUE,,,CINCINNATI,OH,45248,(513) 847-6791,CL,Clinic - Category 3,UR ,Corporation,1/3/18,4/1/19,3/31/21,No,,,,,,,,,,,,1003189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,,,,,,,,,Urgent Care,,,PharmacyBoard,,,TRUE
MedicalFacility,NIOSH,5555 Ridge Ave,,Cincinnati,OH,45213,Hamilton,(513) 841-4267,jim.blanco@jab-llc.com,ROSS,CLARA,SUE,,,FALSE,Active,,22047050,,,39.172458,-84.427208,5555 RIDGE AVENUE,,,CINCINNATI,OH,45213,(404) 471-2717,FCY,Facility - LIMITED Category 2,FA ,Company,4/14/10,4/1/19,3/31/21,No,,,,,,,,,,,,1017846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,,,,,,,,,First Aid Dept,,,PharmacyBoard,,,TRUE
PhysicalTherapy,GUENTHNER PHYSICAL THERAPY,5557 CHEVIOT ROAD,,CINCINNATI,OH,45247,HAMILTON,(513)923-1700,cathy.guenthnerpt@gmail.com,,,,,,FALSE,ACTIVE,,OH02452,,,39.192359,-84.599336,,,,,,,(513) 741-6631,,,81,,,,,,,OH02452,,OPT-SP,366642,,,,,,,2010892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,,,,,,,,,Outpatient Physical Therapy/Speech Pathology Services,,,OHAL,,,TRUE
